Year,Month,Day,Week Number,Corridor,Workday,Station,Period,Ridership,N_trains,Covid19
2022,February,7,6,Corridor_2,y,Station_3,Midday,463,12,0
2022,February,7,6,Corridor_2,y,Station_3,PM Peak,1653,9,0
2022,February,7,6,Corridor_3,y,Station_4,AM Peak,553,3,0
2022,February,7,6,Corridor_3,y,Station_4,Evening,276,3,0
2022,February,7,6,Corridor_3,y,Station_4,Midday,483,6,0
2022,February,7,6,Corridor_3,y,Station_4,PM Peak,243,3,0
2022,February,7,6,Corridor_3,y,Station_17,AM Peak,356,2,0
2022,February,7,6,Corridor_3,y,Station_23,AM Peak,233,1,0
2022,February,7,6,Corridor_3,y,Station_3,AM Peak,433,6,0
2022,February,7,6,Corridor_3,y,Station_3,Evening,650,7,0
2022,February,7,6,Corridor_3,y,Station_3,Midday,648,12,0
2022,February,7,6,Corridor_3,y,Station_3,PM Peak,1560,9,0
2022,February,7,6,Corridor_3,y,Station_30,AM Peak,375,2,0
2022,February,7,6,Corridor_3,y,Station_30,Evening,275,6,0
2022,February,7,6,Corridor_3,y,Station_30,Midday,480,6,0
2022,February,7,6,Corridor_3,y,Station_30,PM Peak,218,3,0
2022,February,7,6,Corridor_5,y,Station_19,AM Peak,699,4,0
2022,February,7,6,Corridor_5,y,Station_19,Midday,131,1,0
2022,February,7,6,Corridor_5,y,Station_3,Evening,86,1,0
2022,February,7,6,Corridor_5,y,Station_3,PM Peak,753,4,0
2022,February,7,6,Corridor_6,y,Station_31,AM Peak,135,2,0
2022,February,7,6,Corridor_6,y,Station_31,Midday,68,1,0
2022,February,7,6,Corridor_6,y,Station_3,Evening,28,1,0
2022,February,7,6,Corridor_6,y,Station_3,PM Peak,199,3,0
2022,February,7,6,Corridor_7,y,Station_24,Evening,21,1,0
2022,February,7,6,Corridor_7,y,Station_24,Midday,138,5,0
2022,February,7,6,Corridor_7,y,Station_24,PM Peak,38,2,0
2022,February,7,6,Corridor_7,y,Station_21,AM Peak,361,4,0
2022,February,7,6,Corridor_7,y,Station_21,Midday,111,1,0
2022,February,7,6,Corridor_7,y,Station_3,Evening,148,3,0
2022,February,7,6,Corridor_7,y,Station_3,Midday,80,6,0
2022,February,7,6,Corridor_7,y,Station_3,PM Peak,394,4,0
2022,February,8,6,Corridor_1,y,Station_1,AM Peak,585,3,0
2022,February,8,6,Corridor_1,y,Station_1,Midday,181,2,0
2022,February,8,6,Corridor_1,y,Station_2,Evening,26,2,0
2022,February,8,6,Corridor_1,y,Station_2,Midday,70,4,0
2022,February,8,6,Corridor_1,y,Station_2,PM Peak,24,1,0
2022,February,8,6,Corridor_1,y,Station_6,AM Peak,60,1,0
2022,February,8,6,Corridor_1,y,Station_3,Evening,152,3,0
2022,February,8,6,Corridor_1,y,Station_3,Midday,141,6,0
2022,February,8,6,Corridor_1,y,Station_3,PM Peak,620,4,0
2022,February,8,6,Corridor_4,y,Station_8,AM Peak,110,1,0
2022,February,8,6,Corridor_4,y,Station_9,AM Peak,724,4,0
2022,February,8,6,Corridor_4,y,Station_32,Midday,118,1,0
2022,February,8,6,Corridor_4,y,Station_11,Evening,54,2,0
2022,February,8,6,Corridor_4,y,Station_11,Midday,252,5,0
2022,February,8,6,Corridor_4,y,Station_11,PM Peak,87,2,0
2022,February,8,6,Corridor_4,y,Station_3,AM Peak,33,1,0
2022,February,8,6,Corridor_4,y,Station_3,Evening,226,3,0
2022,February,8,6,Corridor_4,y,Station_3,Midday,160,6,0
2022,February,8,6,Corridor_4,y,Station_3,PM Peak,820,5,0
2022,February,8,6,Corridor_2,y,Station_5,AM Peak,1997,9,0
2022,February,8,6,Corridor_2,y,Station_5,Evening,280,8,0
2022,February,8,6,Corridor_2,y,Station_5,Midday,815,12,0
2022,February,8,6,Corridor_2,y,Station_5,PM Peak,297,6,0
2022,February,8,6,Corridor_2,y,Station_3,AM Peak,196,6,0
2022,February,8,6,Corridor_2,y,Station_3,Evening,779,9,0
2022,February,8,6,Corridor_2,y,Station_3,Midday,478,12,0
2022,February,8,6,Corridor_2,y,Station_3,PM Peak,1778,9,0
2022,February,8,6,Corridor_3,y,Station_4,AM Peak,574,3,0
2022,February,8,6,Corridor_3,y,Station_4,Evening,249,3,0
2022,February,8,6,Corridor_3,y,Station_4,Midday,503,6,0
2022,February,8,6,Corridor_3,y,Station_4,PM Peak,222,3,0
2022,February,8,6,Corridor_3,y,Station_17,AM Peak,398,2,0
2022,February,8,6,Corridor_3,y,Station_23,AM Peak,271,1,0
2022,February,8,6,Corridor_3,y,Station_3,AM Peak,439,6,0
2022,February,8,6,Corridor_3,y,Station_3,Evening,737,7,0
2022,February,8,6,Corridor_3,y,Station_3,Midday,640,12,0
2022,February,8,6,Corridor_3,y,Station_3,PM Peak,1659,9,0
2022,February,8,6,Corridor_3,y,Station_30,AM Peak,399,2,0
2022,February,8,6,Corridor_3,y,Station_30,Evening,285,6,0
2022,February,8,6,Corridor_3,y,Station_30,Midday,523,6,0
2022,February,8,6,Corridor_3,y,Station_30,PM Peak,230,3,0
2022,February,8,6,Corridor_5,y,Station_19,AM Peak,757,4,0
2022,February,8,6,Corridor_5,y,Station_19,Midday,142,1,0
2022,February,8,6,Corridor_5,y,Station_3,Evening,102,1,0
2022,February,8,6,Corridor_5,y,Station_3,PM Peak,762,4,0
2022,February,8,6,Corridor_6,y,Station_31,AM Peak,148,2,0
2022,February,8,6,Corridor_6,y,Station_31,Midday,76,1,0
2022,February,8,6,Corridor_6,y,Station_3,Evening,33,1,0
2022,February,8,6,Corridor_6,y,Station_3,PM Peak,210,3,0
2022,February,8,6,Corridor_7,y,Station_24,Evening,21,1,0
2022,February,8,6,Corridor_7,y,Station_24,Midday,130,5,0
2022,February,8,6,Corridor_7,y,Station_24,PM Peak,31,2,0
2022,February,8,6,Corridor_7,y,Station_21,AM Peak,415,4,0
2022,February,8,6,Corridor_7,y,Station_21,Midday,99,1,0
2022,February,8,6,Corridor_7,y,Station_3,Evening,161,3,0
2022,February,8,6,Corridor_7,y,Station_3,Midday,82,6,0
2022,February,8,6,Corridor_7,y,Station_3,PM Peak,421,4,0
2022,February,9,6,Corridor_1,y,Station_1,AM Peak,550,3,0
2022,February,9,6,Corridor_1,y,Station_1,Midday,163,2,0
2022,February,9,6,Corridor_1,y,Station_2,Evening,27,2,0
2022,February,9,6,Corridor_1,y,Station_2,Midday,78,4,0
2022,February,9,6,Corridor_1,y,Station_2,PM Peak,29,1,0
2022,February,9,6,Corridor_1,y,Station_6,AM Peak,53,1,0
2022,February,9,6,Corridor_1,y,Station_3,Evening,135,3,0
2022,February,9,6,Corridor_1,y,Station_3,Midday,153,6,0
2022,February,9,6,Corridor_1,y,Station_3,PM Peak,598,4,0
2022,February,9,6,Corridor_4,y,Station_8,AM Peak,107,1,0
2022,February,9,6,Corridor_4,y,Station_9,AM Peak,738,4,0
2022,February,9,6,Corridor_4,y,Station_32,Midday,130,1,0
2022,February,9,6,Corridor_4,y,Station_11,Evening,60,2,0
2022,February,9,6,Corridor_4,y,Station_11,Midday,259,5,0
2022,February,9,6,Corridor_4,y,Station_11,PM Peak,88,2,0
2022,February,9,6,Corridor_4,y,Station_3,AM Peak,36,1,0
2022,February,9,6,Corridor_4,y,Station_3,Evening,244,3,0
2022,February,9,6,Corridor_4,y,Station_3,Midday,174,6,0
2022,February,9,6,Corridor_4,y,Station_3,PM Peak,842,5,0
2022,February,9,6,Corridor_2,y,Station_5,AM Peak,1930,9,0
2022,February,9,6,Corridor_2,y,Station_5,Evening,310,8,0
2022,February,9,6,Corridor_2,y,Station_5,Midday,903,12,0
2022,February,9,6,Corridor_2,y,Station_5,PM Peak,295,6,0
2022,February,9,6,Corridor_2,y,Station_3,AM Peak,187,6,0
2022,February,9,6,Corridor_2,y,Station_3,Evening,812,9,0
2022,February,9,6,Corridor_2,y,Station_3,Midday,463,12,0
2022,February,9,6,Corridor_2,y,Station_3,PM Peak,1741,9,0
2022,February,9,6,Corridor_3,y,Station_4,AM Peak,563,3,0
2022,February,9,6,Corridor_3,y,Station_4,Evening,273,3,0
2022,February,9,6,Corridor_3,y,Station_4,Midday,493,6,0
2022,February,9,6,Corridor_3,y,Station_4,PM Peak,226,3,0
2022,February,9,6,Corridor_3,y,Station_17,AM Peak,402,2,0
2022,February,9,6,Corridor_3,y,Station_23,AM Peak,232,1,0
2022,February,9,6,Corridor_3,y,Station_3,AM Peak,441,6,0
2022,February,9,6,Corridor_3,y,Station_3,Evening,811,7,0
2022,February,9,6,Corridor_3,y,Station_3,Midday,591,12,0
2022,February,9,6,Corridor_3,y,Station_3,PM Peak,1684,9,0
2022,February,9,6,Corridor_3,y,Station_30,AM Peak,406,2,0
2022,February,9,6,Corridor_3,y,Station_30,Evening,298,6,0
2022,February,9,6,Corridor_3,y,Station_30,Midday,526,6,0
2022,February,9,6,Corridor_3,y,Station_30,PM Peak,267,3,0
2022,February,9,6,Corridor_5,y,Station_19,AM Peak,775,4,0
2022,February,9,6,Corridor_5,y,Station_19,Midday,124,1,0
2022,February,9,6,Corridor_5,y,Station_3,Evening,114,1,0
2022,February,9,6,Corridor_5,y,Station_3,PM Peak,777,4,0
2022,February,9,6,Corridor_6,y,Station_31,AM Peak,144,2,0
2022,February,9,6,Corridor_6,y,Station_31,Midday,82,1,0
2022,February,9,6,Corridor_6,y,Station_3,Evening,36,1,0
2022,February,9,6,Corridor_6,y,Station_3,PM Peak,207,3,0
2022,February,9,6,Corridor_7,y,Station_24,Evening,26,1,0
2022,February,9,6,Corridor_7,y,Station_24,Midday,143,5,0
2022,February,9,6,Corridor_7,y,Station_24,PM Peak,38,2,0
2022,February,9,6,Corridor_7,y,Station_21,AM Peak,389,4,0
2022,February,9,6,Corridor_7,y,Station_21,Midday,121,1,0
2022,February,9,6,Corridor_7,y,Station_3,Evening,172,3,0
2022,February,9,6,Corridor_7,y,Station_3,Midday,84,6,0
2022,February,9,6,Corridor_7,y,Station_3,PM Peak,409,4,0
2022,February,10,6,Corridor_1,y,Station_1,AM Peak,573,3,0
2022,February,10,6,Corridor_1,y,Station_1,Midday,199,2,0
2022,February,10,6,Corridor_1,y,Station_2,Evening,32,2,0
2022,February,10,6,Corridor_1,y,Station_2,Midday,121,4,0
2022,February,10,6,Corridor_1,y,Station_2,PM Peak,39,1,0
2022,February,10,6,Corridor_1,y,Station_6,AM Peak,51,1,0
2022,February,10,6,Corridor_1,y,Station_3,Evening,175,3,0
2022,February,10,6,Corridor_1,y,Station_3,Midday,169,6,0
2022,February,10,6,Corridor_1,y,Station_3,PM Peak,628,4,0
2022,February,10,6,Corridor_4,y,Station_8,AM Peak,101,1,0
2022,February,10,6,Corridor_4,y,Station_9,AM Peak,730,4,0
2022,February,10,6,Corridor_4,y,Station_32,Midday,139,1,0
2022,February,10,6,Corridor_4,y,Station_11,Evening,73,2,0
2022,February,10,6,Corridor_4,y,Station_11,Midday,270,5,0
2022,February,10,6,Corridor_4,y,Station_11,PM Peak,86,2,0
2022,February,10,6,Corridor_4,y,Station_3,AM Peak,28,1,0
2022,February,10,6,Corridor_4,y,Station_3,Evening,264,3,0
2022,February,10,6,Corridor_4,y,Station_3,Midday,162,6,0
2022,February,10,6,Corridor_4,y,Station_3,PM Peak,823,5,0
2022,February,10,6,Corridor_2,y,Station_5,AM Peak,1911,9,0
2022,February,10,6,Corridor_2,y,Station_5,Evening,321,8,0
2022,February,10,6,Corridor_2,y,Station_5,Midday,908,12,0
2022,February,10,6,Corridor_2,y,Station_5,PM Peak,316,6,0
2022,February,10,6,Corridor_2,y,Station_3,AM Peak,188,6,0
2022,February,10,6,Corridor_2,y,Station_3,Evening,885,9,0
2022,February,10,6,Corridor_2,y,Station_3,Midday,476,12,0
2022,February,10,6,Corridor_2,y,Station_3,PM Peak,1698,9,0
2022,February,10,6,Corridor_3,y,Station_4,AM Peak,557,3,0
2022,February,10,6,Corridor_3,y,Station_4,Evening,278,3,0
2022,February,10,6,Corridor_3,y,Station_4,Midday,556,6,0
2022,February,10,6,Corridor_3,y,Station_4,PM Peak,238,3,0
2022,February,10,6,Corridor_3,y,Station_17,AM Peak,402,2,0
2022,February,10,6,Corridor_3,y,Station_23,AM Peak,232,1,0
2022,February,10,6,Corridor_3,y,Station_3,AM Peak,440,6,0
2022,February,10,6,Corridor_3,y,Station_3,Evening,849,7,0
2022,February,10,6,Corridor_3,y,Station_3,Midday,631,12,0
2022,February,10,6,Corridor_3,y,Station_3,PM Peak,1637,9,0
2022,February,10,6,Corridor_3,y,Station_30,AM Peak,389,2,0
2022,February,10,6,Corridor_3,y,Station_30,Evening,306,6,0
2022,February,10,6,Corridor_3,y,Station_30,Midday,543,6,0
2022,February,10,6,Corridor_3,y,Station_30,PM Peak,261,3,0
2022,February,10,6,Corridor_5,y,Station_19,AM Peak,755,4,0
2022,February,10,6,Corridor_5,y,Station_19,Midday,150,1,0
2022,February,10,6,Corridor_5,y,Station_3,Evening,117,1,0
2022,February,10,6,Corridor_5,y,Station_3,PM Peak,768,4,0
2022,February,10,6,Corridor_6,y,Station_31,AM Peak,145,2,0
2022,February,10,6,Corridor_6,y,Station_31,Midday,80,1,0
2022,February,10,6,Corridor_6,y,Station_3,Evening,34,1,0
2022,February,10,6,Corridor_6,y,Station_3,PM Peak,220,3,0
2022,February,10,6,Corridor_7,y,Station_24,Evening,16,1,0
2022,February,10,6,Corridor_7,y,Station_24,Midday,157,5,0
2022,February,10,6,Corridor_7,y,Station_24,PM Peak,42,2,0
2022,February,10,6,Corridor_7,y,Station_21,AM Peak,385,4,0
2022,February,10,6,Corridor_7,y,Station_21,Midday,104,1,0
2022,February,10,6,Corridor_7,y,Station_3,Evening,183,3,0
2022,February,10,6,Corridor_7,y,Station_3,Midday,81,6,0
2022,February,10,6,Corridor_7,y,Station_3,PM Peak,396,4,0
2022,February,11,6,Corridor_1,y,Station_1,AM Peak,465,3,0
2022,February,11,6,Corridor_1,y,Station_1,Midday,164,2,0
2022,February,11,6,Corridor_1,y,Station_2,Evening,51,2,0
2022,February,11,6,Corridor_1,y,Station_2,Midday,94,4,0
2022,February,11,6,Corridor_1,y,Station_2,PM Peak,32,1,0
2022,February,11,6,Corridor_1,y,Station_6,AM Peak,48,1,0
2022,February,11,6,Corridor_1,y,Station_3,Evening,149,3,0
2022,February,11,6,Corridor_1,y,Station_3,Midday,195,6,0
2022,February,11,6,Corridor_1,y,Station_3,PM Peak,578,4,0
2022,February,11,6,Corridor_4,y,Station_8,AM Peak,110,1,0
2022,February,11,6,Corridor_4,y,Station_9,AM Peak,586,4,0
2022,February,11,6,Corridor_4,y,Station_32,Midday,132,1,0
2022,February,11,6,Corridor_4,y,Station_11,Evening,91,2,0
2022,February,11,6,Corridor_4,y,Station_11,Midday,271,5,0
2022,February,11,6,Corridor_4,y,Station_11,PM Peak,101,2,0
2022,February,11,6,Corridor_4,y,Station_3,AM Peak,29,1,0
2022,February,11,6,Corridor_4,y,Station_3,Evening,254,3,0
2022,February,11,6,Corridor_4,y,Station_3,Midday,168,6,0
2022,February,11,6,Corridor_4,y,Station_3,PM Peak,791,5,0
2022,February,11,6,Corridor_2,y,Station_5,AM Peak,1567,9,0
2022,February,11,6,Corridor_2,y,Station_5,Evening,510,8,0
2022,February,11,6,Corridor_2,y,Station_5,Midday,912,12,0
2022,February,11,6,Corridor_2,y,Station_5,PM Peak,419,6,0
2022,February,11,6,Corridor_2,y,Station_3,AM Peak,181,6,0
2022,February,11,6,Corridor_2,y,Station_3,Evening,916,9,0
2022,February,11,6,Corridor_2,y,Station_3,Midday,538,12,0
2022,February,11,6,Corridor_2,y,Station_3,PM Peak,1481,9,0
2022,February,11,6,Corridor_3,y,Station_4,AM Peak,435,3,0
2022,February,11,6,Corridor_3,y,Station_4,Evening,399,3,0
2022,February,11,6,Corridor_3,y,Station_4,Midday,463,6,0
2022,February,11,6,Corridor_3,y,Station_4,PM Peak,317,3,0
2022,February,11,6,Corridor_3,y,Station_17,AM Peak,341,2,0
2022,February,11,6,Corridor_3,y,Station_23,AM Peak,186,1,0
2022,February,11,6,Corridor_3,y,Station_3,AM Peak,395,6,0
2022,February,11,6,Corridor_3,y,Station_3,Evening,891,7,0
2022,February,11,6,Corridor_3,y,Station_3,Midday,771,12,0
2022,February,11,6,Corridor_3,y,Station_3,PM Peak,1588,9,0
2022,February,11,6,Corridor_3,y,Station_30,AM Peak,326,2,0
2022,February,11,6,Corridor_3,y,Station_30,Evening,501,6,0
2022,February,11,6,Corridor_3,y,Station_30,Midday,529,6,0
2022,February,11,6,Corridor_3,y,Station_30,PM Peak,342,3,0
2022,February,11,6,Corridor_5,y,Station_19,AM Peak,600,4,0
2022,February,11,6,Corridor_5,y,Station_19,Midday,104,1,0
2022,February,11,6,Corridor_5,y,Station_3,Evening,92,1,0
2022,February,11,6,Corridor_5,y,Station_3,PM Peak,667,4,0
2022,February,11,6,Corridor_6,y,Station_31,AM Peak,121,2,0
2022,February,11,6,Corridor_6,y,Station_31,Midday,56,1,0
2022,February,11,6,Corridor_6,y,Station_3,Evening,33,1,0
2022,February,11,6,Corridor_6,y,Station_3,PM Peak,175,3,0
2022,February,11,6,Corridor_7,y,Station_24,Evening,28,1,0
2022,February,11,6,Corridor_7,y,Station_24,Midday,141,5,0
2022,February,11,6,Corridor_7,y,Station_24,PM Peak,48,2,0
2022,February,11,6,Corridor_7,y,Station_21,AM Peak,341,4,0
2022,February,11,6,Corridor_7,y,Station_21,Midday,95,1,0
2022,February,11,6,Corridor_7,y,Station_3,Evening,157,3,0
2022,February,11,6,Corridor_7,y,Station_3,Midday,96,6,0
2022,February,11,6,Corridor_7,y,Station_3,PM Peak,353,4,0
2022,February,12,6,Corridor_2,n,Station_5,Weekend/Holiday,1887,19,0
2022,February,12,6,Corridor_2,n,Station_3,Weekend/Holiday,1697,19,0
2022,February,12,6,Corridor_3,n,Station_27,Weekend/Holiday,140,0,0
2022,February,12,6,Corridor_3,n,Station_3,Weekend/Holiday,2449,18,0
2022,February,12,6,Corridor_3,n,Station_30,Weekend/Holiday,2565,19,0
2022,February,13,6,Corridor_2,n,Station_5,Weekend/Holiday,1281,19,0
2022,February,13,6,Corridor_2,n,Station_3,Weekend/Holiday,1131,19,0
2022,February,14,7,Corridor_1,y,Station_1,AM Peak,549,3,0
2022,February,14,7,Corridor_1,y,Station_1,Midday,221,2,0
2022,February,14,7,Corridor_1,y,Station_2,Evening,27,2,0
2022,February,14,7,Corridor_1,y,Station_2,Midday,109,4,0
2022,February,14,7,Corridor_1,y,Station_2,PM Peak,43,1,0
2022,February,14,7,Corridor_1,y,Station_6,AM Peak,53,1,0
2022,February,14,7,Corridor_1,y,Station_3,Evening,128,3,0
2022,February,14,7,Corridor_1,y,Station_3,Midday,181,6,0
2022,February,14,7,Corridor_1,y,Station_3,PM Peak,620,4,0
2022,February,14,7,Corridor_4,y,Station_8,AM Peak,96,1,0
2022,February,14,7,Corridor_4,y,Station_9,AM Peak,700,4,0
2022,February,14,7,Corridor_4,y,Station_32,Midday,141,1,0
2022,February,14,7,Corridor_4,y,Station_11,Evening,62,2,0
2022,February,14,7,Corridor_4,y,Station_11,Midday,284,5,0
2022,February,14,7,Corridor_4,y,Station_11,PM Peak,92,2,0
2022,February,14,7,Corridor_4,y,Station_3,AM Peak,31,1,0
2022,February,14,7,Corridor_4,y,Station_3,Evening,209,3,0
2022,February,14,7,Corridor_4,y,Station_3,Midday,173,6,0
2022,February,14,7,Corridor_4,y,Station_3,PM Peak,786,5,0
2022,February,14,7,Corridor_2,y,Station_5,AM Peak,1763,9,0
2022,February,14,7,Corridor_2,y,Station_5,Evening,327,8,0
2022,February,14,7,Corridor_2,y,Station_5,Midday,929,12,0
2022,February,14,7,Corridor_2,y,Station_5,PM Peak,330,6,0
2022,February,14,7,Corridor_2,y,Station_3,AM Peak,204,6,0
2022,February,14,7,Corridor_2,y,Station_3,Evening,783,9,0
2022,February,14,7,Corridor_2,y,Station_3,Midday,494,12,0
2022,February,14,7,Corridor_2,y,Station_3,PM Peak,1632,9,0
2022,February,14,7,Corridor_3,y,Station_4,AM Peak,561,3,0
2022,February,14,7,Corridor_3,y,Station_4,Evening,250,3,0
2022,February,14,7,Corridor_3,y,Station_4,Midday,506,6,0
2022,February,14,7,Corridor_3,y,Station_4,PM Peak,237,3,0
2022,February,14,7,Corridor_3,y,Station_17,AM Peak,364,2,0
2022,February,14,7,Corridor_3,y,Station_23,AM Peak,230,1,0
2022,February,14,7,Corridor_3,y,Station_3,AM Peak,409,6,0
2022,February,14,7,Corridor_3,y,Station_3,Evening,667,7,0
2022,February,14,7,Corridor_3,y,Station_3,Midday,653,12,0
2022,February,14,7,Corridor_3,y,Station_3,PM Peak,1604,9,0
2022,February,14,7,Corridor_3,y,Station_30,AM Peak,374,2,0
2022,February,14,7,Corridor_3,y,Station_30,Evening,317,6,0
2022,February,14,7,Corridor_3,y,Station_30,Midday,548,6,0
2022,February,14,7,Corridor_3,y,Station_30,PM Peak,254,3,0
2022,February,14,7,Corridor_5,y,Station_19,AM Peak,736,4,0
2022,February,14,7,Corridor_5,y,Station_19,Midday,122,1,0
2022,February,14,7,Corridor_5,y,Station_3,Evening,93,1,0
2022,February,14,7,Corridor_5,y,Station_3,PM Peak,773,4,0
2022,February,14,7,Corridor_6,y,Station_31,AM Peak,148,2,0
2022,February,14,7,Corridor_6,y,Station_31,Midday,63,1,0
2022,February,14,7,Corridor_6,y,Station_3,Evening,34,1,0
2022,February,14,7,Corridor_6,y,Station_3,PM Peak,185,3,0
2022,February,14,7,Corridor_7,y,Station_24,Evening,25,1,0
2022,February,14,7,Corridor_7,y,Station_24,Midday,158,5,0
2022,February,14,7,Corridor_7,y,Station_24,PM Peak,39,2,0
2022,February,14,7,Corridor_7,y,Station_21,AM Peak,374,4,0
2022,February,14,7,Corridor_7,y,Station_21,Midday,120,1,0
2022,February,14,7,Corridor_7,y,Station_3,Evening,147,3,0
2022,February,14,7,Corridor_7,y,Station_3,Midday,81,6,0
2022,February,14,7,Corridor_7,y,Station_3,PM Peak,408,4,0
2022,February,15,7,Corridor_1,y,Station_1,AM Peak,625,3,0
2022,February,15,7,Corridor_1,y,Station_1,Midday,214,2,0
2022,February,15,7,Corridor_1,y,Station_2,Evening,33,2,0
2022,February,15,7,Corridor_1,y,Station_2,Midday,111,4,0
2022,February,15,7,Corridor_1,y,Station_2,PM Peak,31,1,0
2022,February,15,7,Corridor_1,y,Station_6,AM Peak,65,1,0
2022,February,15,7,Corridor_1,y,Station_3,Evening,163,3,0
2022,February,15,7,Corridor_1,y,Station_3,Midday,164,6,0
2022,February,15,7,Corridor_1,y,Station_3,PM Peak,714,4,0
2022,February,15,7,Corridor_4,y,Station_8,AM Peak,104,1,0
2022,February,15,7,Corridor_4,y,Station_9,AM Peak,773,4,0
2022,February,15,7,Corridor_4,y,Station_32,Midday,136,1,0
2022,February,15,7,Corridor_4,y,Station_11,Evening,71,2,0
2022,February,15,7,Corridor_4,y,Station_11,Midday,280,5,0
2022,February,15,7,Corridor_4,y,Station_11,PM Peak,79,2,0
2022,February,15,7,Corridor_4,y,Station_3,AM Peak,32,1,0
2022,February,15,7,Corridor_4,y,Station_3,Evening,239,3,0
2022,February,15,7,Corridor_4,y,Station_3,Midday,147,6,0
2022,February,15,7,Corridor_4,y,Station_3,PM Peak,859,5,0
2022,February,15,7,Corridor_2,y,Station_5,AM Peak,2032,9,0
2022,February,15,7,Corridor_2,y,Station_5,Evening,288,8,0
2022,February,15,7,Corridor_2,y,Station_5,Midday,918,12,0
2022,February,15,7,Corridor_2,y,Station_5,PM Peak,293,6,0
2022,February,15,7,Corridor_2,y,Station_3,AM Peak,189,6,0
2022,February,15,7,Corridor_2,y,Station_3,Evening,848,9,0
2022,February,15,7,Corridor_2,y,Station_3,Midday,533,12,0
2022,February,15,7,Corridor_2,y,Station_3,PM Peak,1855,9,0
2022,February,15,7,Corridor_3,y,Station_4,AM Peak,585,3,0
2022,February,15,7,Corridor_3,y,Station_4,Evening,270,3,0
2022,February,15,7,Corridor_3,y,Station_4,Midday,536,6,0
2022,February,15,7,Corridor_3,y,Station_4,PM Peak,225,3,0
2022,February,15,7,Corridor_3,y,Station_17,AM Peak,446,2,0
2022,February,15,7,Corridor_3,y,Station_23,AM Peak,272,1,0
2022,February,15,7,Corridor_3,y,Station_3,AM Peak,434,6,0
2022,February,15,7,Corridor_3,y,Station_3,Evening,835,7,0
2022,February,15,7,Corridor_3,y,Station_3,Midday,678,12,0
2022,February,15,7,Corridor_3,y,Station_3,PM Peak,1731,9,0
2022,February,15,7,Corridor_3,y,Station_30,AM Peak,414,2,0
2022,February,15,7,Corridor_3,y,Station_30,Evening,321,6,0
2022,February,15,7,Corridor_3,y,Station_30,Midday,542,6,0
2022,February,15,7,Corridor_3,y,Station_30,PM Peak,229,3,0
2022,February,15,7,Corridor_5,y,Station_19,AM Peak,817,4,0
2022,February,15,7,Corridor_5,y,Station_19,Midday,143,1,0
2022,February,15,7,Corridor_5,y,Station_3,Evening,116,1,0
2022,February,15,7,Corridor_5,y,Station_3,PM Peak,858,4,0
2022,February,15,7,Corridor_6,y,Station_31,AM Peak,170,2,0
2022,February,15,7,Corridor_6,y,Station_31,Midday,88,1,0
2022,February,15,7,Corridor_6,y,Station_3,Evening,39,1,0
2022,February,15,7,Corridor_6,y,Station_3,PM Peak,242,3,0
2022,February,15,7,Corridor_7,y,Station_24,Evening,18,1,0
2022,February,15,7,Corridor_7,y,Station_24,Midday,130,5,0
2022,February,15,7,Corridor_7,y,Station_24,PM Peak,21,2,0
2022,February,15,7,Corridor_7,y,Station_21,AM Peak,438,4,0
2022,February,15,7,Corridor_7,y,Station_21,Midday,88,1,0
2022,February,15,7,Corridor_7,y,Station_3,Evening,178,3,0
2022,February,15,7,Corridor_7,y,Station_3,Midday,86,6,0
2022,February,15,7,Corridor_7,y,Station_3,PM Peak,417,4,0
2022,February,16,7,Corridor_1,y,Station_1,AM Peak,639,3,0
2022,February,16,7,Corridor_1,y,Station_1,Midday,199,2,0
2022,February,16,7,Corridor_1,y,Station_2,Evening,28,2,0
2022,February,16,7,Corridor_1,y,Station_2,Midday,98,4,0
2022,February,16,7,Corridor_1,y,Station_2,PM Peak,34,1,0
2022,February,16,7,Corridor_1,y,Station_6,AM Peak,61,1,0
2022,February,16,7,Corridor_1,y,Station_3,Evening,168,3,0
2022,February,16,7,Corridor_1,y,Station_3,Midday,182,6,0
2022,February,16,7,Corridor_1,y,Station_3,PM Peak,671,4,0
2022,February,16,7,Corridor_4,y,Station_8,AM Peak,106,1,0
2022,February,16,7,Corridor_4,y,Station_9,AM Peak,785,4,0
2022,February,16,7,Corridor_4,y,Station_32,Midday,135,1,0
2022,February,16,7,Corridor_4,y,Station_11,Evening,53,2,0
2022,February,16,7,Corridor_4,y,Station_11,Midday,279,5,0
2022,February,16,7,Corridor_4,y,Station_11,PM Peak,82,2,0
2022,February,16,7,Corridor_4,y,Station_3,AM Peak,36,1,0
2022,February,16,7,Corridor_4,y,Station_3,Evening,240,3,0
2022,February,16,7,Corridor_4,y,Station_3,Midday,181,6,0
2022,February,16,7,Corridor_4,y,Station_3,PM Peak,845,5,0
2022,February,16,7,Corridor_2,y,Station_5,AM Peak,2030,9,0
2022,February,16,7,Corridor_2,y,Station_5,Evening,320,8,0
2022,February,16,7,Corridor_2,y,Station_5,Midday,972,12,0
2022,February,16,7,Corridor_2,y,Station_5,PM Peak,332,6,0
2022,February,16,7,Corridor_2,y,Station_3,AM Peak,181,6,0
2022,February,16,7,Corridor_2,y,Station_3,Evening,885,9,0
2022,February,16,7,Corridor_2,y,Station_3,Midday,489,12,0
2022,February,16,7,Corridor_2,y,Station_3,PM Peak,1751,9,0
